ID,Title,Highlights Supported?,Fully Optimized?,Steam Url,Publisher,Genre,Status
18102511,Heroes of Newerth,N,N,,Frostburn Studios,"Free To Play,Multiplayer Online Battle Arena,",1
17941011,Heroes of the Storm,N,Y,,Blizzard Entertainment,"Action,Multiplayer Online Battle Arena,",1
18111711,HITMAN™,N,N,https://store.steampowered.com/app/236870,IO Interactive A/S,"Action,",1
100214311,HITMAN™2,N,N,https://store.steampowered.com/app/863550,Warner Bros Interactive Entertainment,"Action,",1
100299411,Hobo: Tough Life,N,N,https://store.steampowered.com/app/632300,Perun Creative,"Adventure,Indie,Role Playing,Simulation,",1
100246711,Holdfast: Nations At War,N,N,https://store.steampowered.com/app/589290,Anvil Game Studios,"Action,Massively Multiplayer Online,Indie,",1
100055211,Hollow Knight,N,Y,https://store.steampowered.com/app/367520,Team Cherry,"Action,Adventure,Indie,Platformer,",1
100195811,Homefront®: The Revolution,N,Y,https://store.steampowered.com/app/223100,Deep Silver,"Action,Adventure,First-Person Shooter,",1
100171411,Hot Lava,N,N,https://store.steampowered.com/app/382560,Klei Entertainment,"Action,Adventure,Indie,PlatformerRacing,",1
100223511,House Flipper,N,N,https://store.steampowered.com/app/613100,"PlayWay S.A., Frozen District","Casual,Family,Indie,Simulation,",1
100181011,Human: Fall Flat,N,N,https://store.steampowered.com/app/477160,Curve Digital,"Adventure,Indie,Puzzle,",1
100162611,Hunt: Showdown,N,N,https://store.steampowered.com/app/594650,Crytek,"Action,First-Person Shooter,",1
100261211,I’m not a Monster,N,N,https://store.steampowered.com/app/826600,Alawar Premium,"Indie,Massively Multiplayer Online,Role Playing,Strategy,",1
100478211,Ice Age: Scrat's Nutty Adventure,N,N,https://store.steampowered.com/app/751060,Outright Games Ltd,"Adventure,Family,",1
100155911,Idle Champions of the Forgotten Realms,N,N,https://store.steampowered.com/app/627690,Codename Entertainment Inc.,"Action,Adventure,Casual,Free To PlayIndie,Strategy,",1
100199211,Immortal: Unchained,N,N,https://store.steampowered.com/app/369440,Game Odyssey Limited,"Action,Adventure,Role Playing,",1
100309311,Imperator: Rome,N,N,https://store.steampowered.com/app/859580,Paradox Interactive,"Casual,Simulation,Strategy,",1
100276011,Infliction,N,N,https://store.steampowered.com/app/692100,Caustic Reality,"Adventure,Indie,",1
100143311,Injustice™ 2,N,N,https://store.steampowered.com/app/627270,Warner Bros. Interactive Entertainment,"Action,",1
100246411,INSOMNIA: The Ark,N,N,https://store.steampowered.com/app/783170,HeroCraft,"Action,Role Playing,Indie,",1
100058411,Insurgency,N,N,https://store.steampowered.com/app/222880,New World Interactive,"Action,Indie,Strategy,",1
100189811,Insurgency: Sandstorm,N,N,https://store.steampowered.com/app/581320,Focus Home Interactive,"Action,First-Person Shooter,",1
100192511,Into the Breach,N,N,https://store.steampowered.com/app/590380,Subset Games,"Indie,Role Playing,Simulation,Strategy,",1
100099711,Islands of Nyne: Battle Royale,N,N,https://store.steampowered.com/app/728540,Define Human Studios,"First-Person Shooter,Action,Indie,Massively Multiplayer Online,",1
100143511,Jurassic World Evolution™,Y,N,https://store.steampowered.com/app/648350,Frontier Developments Ltd.,"Simulation,Strategy,",1
18656611,Kenshi,N,N,https://store.steampowered.com/app/233860,Lo-Fi Games,"Role Playing,Simulation,Strategy,ActionIndie,",1
18102911,Kerbal Space Program,N,Y,https://store.steampowered.com/app/220200,Squad,"Indie,Simulation,",1
100037611,Killing Floor 2,N,Y,https://store.steampowered.com/app/232090,Tripwire Interactive,"Action,",1
100053511,Kingdom Come: Deliverance,Y,N,https://store.steampowered.com/app/379430,Deep Silver,"Adventure,Action,Role Playing,",1
100276211,Kingdom Rush Origins,N,N,https://store.steampowered.com/app/816340,Ironhide Game Studio,"Indie,Strategy,",1
100301511,Kingdom Two Crowns,N,N,https://store.steampowered.com/app/701160,Raw Fury,"Adventure,Indie,Simulation,Strategy,",1
100348311,KurtzPel,N,Y,https://store.steampowered.com/app/844870,KOG,"Action,Free To Play,Massively Multiplayer Online,",1
100244211,Last Tide,N,N,https://store.steampowered.com/app/858590,Digital Confectioners,"Action,Indie,Massively Multiplayer Online,",1
3883111,League of Legends,Y,Y,,Riot Games,"Action,Free To Play,Multiplayer Online Battle Arena,",1
100037811,Left 4 Dead 2,N,Y,https://store.steampowered.com/app/550,Valve,"Action,First-Person Shooter,",1
100194411,LEGO® Batman 2 DC Super Heroes™,N,N,https://store.steampowered.com/app/213330,Warner Bros. Interactive Entertainment,"Action,Family,Adventure,",1
100195311,LEGO® Batman: The Videogame,N,Y,https://store.steampowered.com/app/21000,Warner Bros. Interactive Entertainment,"Action,Adventure,Family,",1
100196411,LEGO® Batman™ 3: Beyond Gotham,N,Y,https://store.steampowered.com/app/313690,Warner Bros. Interactive Entertainment,"Action,Adventure,Family,",1
100236211,LEGO® DC Super-Villains,N,N,https://store.steampowered.com/app/829110,Warner Bros. Interactive Entertainment,"Action,Adventure,Family,",1
100194911,LEGO® Harry Potter: Years 1-4,N,Y,https://store.steampowered.com/app/21130,Warner Bros. Interactive Entertainment,"Action,Family,",1
100196211,LEGO® Jurassic World,N,Y,https://store.steampowered.com/app/352400,Warner Bros. Interactive Entertainment,"Action,Family,Adventure,",1
100135011,LEGO® Marvel Super Heroes 2,N,N,https://store.steampowered.com/app/647830,Warner Bros. Interactive,"Action,Adventure,Family,",1
100196611,LEGO® MARVEL's Avengers,N,Y,https://store.steampowered.com/app/405310,Warner Bros. Interactive Entertainment,"Action,Adventure,Family,",1
100196311,LEGO® Marvel™ Super Heroes,N,Y,https://store.steampowered.com/app/249130,Warner Bros. Interactive Entertainment,"Action,Adventure,Family,",1
100208011,LEGO® The Incredibles,N,N,https://store.steampowered.com/app/818320,Warner Bros. Interactive Entertainment,"Family,Action,Adventure,",1
100264311,LEGO® Worlds,N,N,https://store.steampowered.com/app/332310,Warner Bros. Interactive Entertainment,"Adventure,Casual,Family,",1
100271211,Leisure Suit Larry - Wet Dreams Don't Dry,N,N,https://store.steampowered.com/app/765870,Assemble Entertainment,"Adventure,",1
100276511,Lethal League Blaze,N,N,https://store.steampowered.com/app/553310,Team Reptile,"Action,Indie,Sports,",1
17949011,Lineage® II,N,N,,NCSOFT,"Free To Play,Massively Multiplayer Online,Role Playing,",1
100476411,Little Big Workshop,N,N,https://store.steampowered.com/app/574720,"HandyGames, THQ Nordic","Simulation,Strategy,",1
100189711,Lonely Mountains: Downhill,N,N,https://store.steampowered.com/app/711540,Megagon industries,"Action,Indie,Racing,SimulationSports,",1
100037911,Mad Max,N,Y,https://store.steampowered.com/app/234140,Warner Bros. Interactive Entertainment,"Action,Adventure,",1
100043311,Mafia III,N,N,https://store.steampowered.com/app/360430,2K Games,"Action,Adventure,",1
100188011,Magic the Gathering: Arena,N,Y,,"Hasbro, Inc.","Puzzle,Strategy,",1
100186611,Mechwarrior 5: Mercenaries,N,N,,Piranha Games Inc.,"Action,Massively Multiplayer Online,Simulation,",1
100140211,MEG 9: Lost Echoes,N,N,https://store.steampowered.com/app/405190,Skunkwerks Kinetic,"Action,Indie,Strategy,",1
100126811,Men of War: Assault Squad 2,N,N,https://store.steampowered.com/app/244450,1C Company,"Action,Simulation,Strategy,",1
100195711,Metro 2033 Redux,N,Y,https://store.steampowered.com/app/286690,Deep Silver,"Action,First-Person Shooter,",1
100315611,Metro Exodus,N,Y,,Deep Silver,"Action,First-Person Shooter,",1
100152311,Metro Exodus,N,Y,https://store.steampowered.com/app/412020,Deep Silver,"First-Person Shooter,Action,",1
100196011,Metro: Last Light Redux,N,Y,https://store.steampowered.com/app/287390,Deep Silver,"Action,First-Person Shooter,",1
100038211,Middle-earth™: Shadow of Mordor™,N,Y,https://store.steampowered.com/app/241930,Warner Bros. Interactive Entertainment,"Action,Role Playing,",1
100057511,Middle-earth™: Shadow of War™,N,Y,https://store.steampowered.com/app/356190,WB Games,"Action,Adventure,Role Playing,",1
100062611,Minecraft: Java Version,N,Y,,Microsoft Studios,"Action,Adventure,Family,",1
100354611,Minion Masters,N,N,https://store.steampowered.com/app/489520,BetaDwarf,"Action,Free To Play,Indie,Massively Multiplayer OnlineStrategy,",1
100313611,Miracle snack shop,N,N,https://store.steampowered.com/app/995460,"TALESSHOP Co., Ltd.","Casual,Indie,Simulation,",1
100304711,Monster Energy Supercross - The Official Videogame 2,N,N,https://store.steampowered.com/app/882020,Milestone S.r.l.,"Racing,Simulation,Sports,",1
100566811,Monster Energy Supercross - The Official Videogame 3,N,N,https://store.steampowered.com/app/1089830,Milestone S.r.l.,"Racing,Simulation,Sports,",1
100220011,Moonlighter,N,N,https://store.steampowered.com/app/606150,11 bit studios,"Action,Adventure,Indie,",1
100378511,Moons of Madness™,N,N,https://store.steampowered.com/app/1012840,Funcom,"Adventure,Casual,Indie,",1
100346211,MORDHAU,N,N,https://store.steampowered.com/app/629760,Triternion,"Action,Indie,",1
100310411,Mortal Kombat 11,N,Y,https://store.steampowered.com/app/976310,Warner Bros Interactive Entertainment,"Action,",1
15316111,Mortal Kombat X,N,N,https://store.steampowered.com/app/307780,Warner Bros. Interactive Entertainment,"Action,Arcade,",1
100523811,Mosaic,N,N,https://store.steampowered.com/app/349270,Raw Fury Games,"Adventure,Indie,",1
100071711,MOTHERGUNSHIP,N,N,https://store.steampowered.com/app/574090,Grip Digital,"Action,Indie,First-Person Shooter,",1
100323311,MotoGP™19,N,N,https://store.steampowered.com/app/984780,Milestone S.r.l.,"Racing,Sports,",1
100062211,Mount & Blade,N,N,https://store.steampowered.com/app/22100,TaleWorlds Entertainment,"Indie,Role Playing,",1
17949211,Mount & Blade: Warband,N,N,https://store.steampowered.com/app/48700,TaleWorlds Entertainment,"Action,Role Playing,",1
100299111,MUSYNX,N,N,https://store.steampowered.com/app/952040,Zodiac Interactive,"Indie,Simulation,",1
100290811,Mutant Year Zero: Road to Eden,N,N,https://store.steampowered.com/app/760060,Funcom,"Adventure,Role Playing,Strategy,",1
100324011,MXGP 2019 - The Official Motocross Videogame,N,N,https://store.steampowered.com/app/1018160,Milestone S.r.l.,"Racing,Simulation,Sports,",1
100269611,My Memory of Us,N,N,https://store.steampowered.com/app/651500,IMGN.PRO,"Action,Adventure,Casual,Indie,",1
100185211,My Time at Portia,N,N,https://store.steampowered.com/app/666140,Team17 Digital Ltd,"Adventure,Casual,Family,IndieRole Playing,Simulation,",1
100253511,Myst III: Exile,N,N,https://store.steampowered.com/app/925930,Cyan Worlds Inc.,"Adventure,Casual,Puzzle,",1
100253611,Myst IV: Revelation,N,N,https://store.steampowered.com/app/925940,Cyan Worlds Inc.,"Adventure,Casual,Puzzle,",1
100206811,Myst V: End of Ages,N,N,https://store.steampowered.com/app/208110,Cyan Worlds Inc.,"Adventure,Casual,Puzzle,",1
100206411,Myst® Masterpiece Edition,N,N,https://store.steampowered.com/app/63660,Cyan Worlds Inc.,"Adventure,Casual,Puzzle,",1
100021511,Narcosis,N,N,https://store.steampowered.com/app/366870,"Honor Code, Inc.","Adventure,Indie,",1
100247111,NASCAR Heat 3,N,N,https://store.steampowered.com/app/905450,704 Games Company,"Sports,Racing,",1
100270711,NBA 2K Playgrounds 2,N,N,https://store.steampowered.com/app/726590,2K,"Sports,Arcade,",1
100011211,NBA 2K17,N,N,https://store.steampowered.com/app/385760,2K,"Sports,Simulation,",1
100128211,NBA 2K18,N,N,https://store.steampowered.com/app/577800,2K,"Simulation,Sports,",1
100201511,NBA 2K19,N,Y,https://store.steampowered.com/app/841370,2K,"Sports,Simulation,",1
100061011,Nex Machina,N,Y,https://store.steampowered.com/app/404540,Housemarque,"Action,Indie,",1
100139811,Next Day: Survival,N,N,https://store.steampowered.com/app/519190,Last Level,"Action,Indie,Role Playing,Massively Multiplayer Online,",1
100038411,No Man's Sky,N,Y,https://store.steampowered.com/app/275850,Hello Games,"Adventure,Action,",1
100269811,Orwell: Keeping an Eye On You,N,N,https://store.steampowered.com/app/491950,Fellow Traveller,"Adventure,Indie,Simulation,",1
100209511,Out of the Park Baseball 19,N,N,https://store.steampowered.com/app/619290,Out of the Park Developments,"Sports,Indie,Simulation,Strategy,",1
100196711,Outlast,N,N,https://store.steampowered.com/app/238320,Red Barrels,"Action,Indie,Adventure,",1
100002611,Outward,N,N,https://store.steampowered.com/app/794260,Deep Silver,"Action,Role Playing,",1
100235911,Overcooked 2,N,N,https://store.steampowered.com/app/728880,Team17 Digital Ltd,"Action,Casual,Indie,",1
100215111,OVERKILL's The Walking Dead,N,N,https://store.steampowered.com/app/717690,OVERKILL - A Starbreeze Studio,"Action,First-Person Shooter,",1
100379511,Overland,N,N,https://store.steampowered.com/app/355680,Finji,"Strategy,",1
18113011,Overwatch,N,Y,,Blizzard Entertainment,"First-Person Shooter,Massively Multiplayer Online,",1
100065611,Owlboy,N,N,https://store.steampowered.com/app/115800,D-Pad Studio,"Action,Adventure,Indie,",1
100142711,Oxygen Not Included,N,N,https://store.steampowered.com/app/457140,Klei Entertainment,"Indie,Simulation,",1
100022811,Paladins®,N,Y,https://store.steampowered.com/app/444090,"Hi-Rez Studios, Inc.","Action,Free To Play,",1
100239911,"Papers, Please",N,N,https://store.steampowered.com/app/239030,3909,"Adventure,Casual,Indie,PuzzleSimulation,",1
100299211,Parkitect,N,N,https://store.steampowered.com/app/453090,Texel Raptor,"Indie,Simulation,",1
100151511,Past Cure,N,N,https://store.steampowered.com/app/646050,Phantom 8,"Action,Indie,",1
100366111,Path of Exile,N,Y,,Grinding Gear Games,"Adventure,Free To Play,Massively Multiplayer Online,Role Playing,",1
100233711,Pathfinder: Kingmaker® - Enhanced Edition,N,N,https://store.steampowered.com/app/640820,Deep Silver,"Role Playing,Adventure,",1
100349311,Pax Nova,N,N,https://store.steampowered.com/app/804850,Iceberg Interactive,"Indie,Strategy,",1
100039111,PAYDAY 2: Ultimate Edition,N,Y,https://store.steampowered.com/app/218620,"Starbreeze Publishing AB, 505 Games","Action,First-Person Shooter,Role Playing,",1
100209211,PC Building Simulator,N,N,https://store.steampowered.com/app/621060,The Irregular Corporation,"Simulation,Indie,",1
100186011,Phantom Doctrine,N,N,https://store.steampowered.com/app/559100,Good Shepherd Entertainment,"Action,Role Playing,Strategy,Indie,",1
18104311,Pillars of Eternity,N,N,https://store.steampowered.com/app/291650,Paradox Interactive,"Role Playing,",1
100212911,Pillars of Eternity II: Deadfire,N,N,https://store.steampowered.com/app/560130,Obsidian Entertainment,"Role Playing,",1
100080311,PixARK,N,N,https://store.steampowered.com/app/593600,Snail Game,"Action,Adventure,Casual,IndieMassively Multiplayer Online,Role Playing,Strategy,",1
100319611,Plane Mechanic Simulator,N,N,https://store.steampowered.com/app/803980,"Movie Games S.A., PlayWay S.A.","Casual,Indie,Simulation,",1
100246111,PLANET ALPHA,N,N,https://store.steampowered.com/app/485030,Team17 Digital Ltd,"Action,Adventure,Indie,Platformer,",1
100102911,Planet Coaster®,N,N,https://store.steampowered.com/app/493340,Frontier Developments,"Simulation,Strategy,",1
100267511,Planet Zoo,N,N,https://store.steampowered.com/app/703080,Frontier Developments,"Simulation,Strategy,",1
17943811,PlanetSide 2,N,N,https://store.steampowered.com/app/218230,Daybreak Game Company,"Action,First-Person Shooter,Free To Play,Massively Multiplayer Online,",1
100304511,Planetside Arena,N,N,https://store.steampowered.com/app/987350,Daybreak Game Company,"Action,Massively Multiplayer Online,",1
